Cust Order No,Cust Order Date,FWD Seller Order NO,FWD PO NO,FWD PO Date,Seller Invoice No,Seller Invoice Date,Cust Invoice No,Cust Invoice Date,Status,JioCode,HSN,Seller Style Code,Seller SKU,EAN,Description,Order Qty,FWD Shipment ID,FWD Shipment Date,FWD Carrier,FWD AWB,Shipped QTY,Estimated Dispatch Date,SLA Status,Cancelled Qty,Customer Cancelled QTY,Seller Cancelled QTY,Listing MRP,Seller TD,Selling Price,Base Price,Total Price,CGST_PERCENTAGE,CGST_AMOUNT,SGST_PERCENTAGE,SGST_AMOUNT,IGST_PERCENTAGE,IGST_AMOUNT,Total Value,Invoice Value,Brand,Fulfillment Type,POB ID,Seller Name
FN5325605770,Tue Jul 29 20:12:13 IST 2025,1083591004,5119999884,Wed Jul 30 00:00:00 IST 2025,AJ2613555,Wed Jul 30 17:28:00 IST 2025,AF25GJ182869373,Wed Jul 30 17:28:04 IST 2025,Shipped,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158442,Wed Jul 30 17:23:15 IST 2025,XPRESSBEES,13670526853727,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1919601822,Tue Jul 29 20:06:50 IST 2025,1083589888,5119999848,Wed Jul 30 00:00:00 IST 2025,AJ2613554,Wed Jul 30 17:27:49 IST 2025,AF25GJ182869321,Wed Jul 30 17:27:53 IST 2025,Delivered,701995083003,,,VR-KKX-MUSTARD-M,,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158365,Wed Jul 30 17:23:15 IST 2025,XPRESSBEES,13670526853486,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0919601748,Tue Jul 29 19:57:33 IST 2025,1083587849,5119999880,Wed Jul 30 00:00:00 IST 2025,AJ2613553,Wed Jul 30 17:27:38 IST 2025,AF25GJ182869298,Wed Jul 30 17:27:42 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158441,Wed Jul 30 17:23:14 IST 2025,SHADOWFAX,SF1830427132AJI,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN2909602398,Tue Jul 29 19:54:21 IST 2025,1083587193,5119999840,Wed Jul 30 00:00:00 IST 2025,AJ2613552,Wed Jul 30 17:27:27 IST 2025,AF25GJ182869270,Wed Jul 30 17:27:31 IST 2025,Delivered,701884646003,62114210,ZX--White,ZX--White-3XL,100000000125970867,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158364,Wed Jul 30 17:23:14 IST 2025,SHADOWFAX,SF1830427008AJI,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0919608187,Tue Jul 29 19:50:57 IST 2025,1083586565,5119999844,Wed Jul 30 00:00:00 IST 2025,AJ2613551,Wed Jul 30 17:27:21 IST 2025,AF25GJ182869263,Wed Jul 30 17:27:25 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158363,Wed Jul 30 17:23:13 IST 2025,SHADOWFAX,SF1830426861AJI,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1157602516,Tue Jul 29 19:50:45 IST 2025,1083586297,5119999882,Wed Jul 30 00:00:00 IST 2025,AJ2613549,Wed Jul 30 17:27:15 IST 2025,AF25GJ182869213,Wed Jul 30 17:27:19 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158439,Wed Jul 30 17:23:13 IST 2025,XPRESSBEES,13670526852776,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8363608397,Tue Jul 29 19:42:47 IST 2025,1083584918,5119999846,Wed Jul 30 00:00:00 IST 2025,AJ2613545,Wed Jul 30 17:27:04 IST 2025,AF25GJ182869137,Wed Jul 30 17:27:07 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158362,Wed Jul 30 17:23:12 IST 2025,XPRESSBEES,13670526852401,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7975505351,Tue Jul 29 19:42:32 IST 2025,1083584846,5119999843,Wed Jul 30 00:00:00 IST 2025,AJ2613543,Wed Jul 30 17:26:57 IST 2025,AF25GJ182869135,Wed Jul 30 17:27:01 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158361,Wed Jul 30 17:23:12 IST 2025,SHADOWFAX,SF1830426491AJI,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7378608984,Tue Jul 29 19:35:19 IST 2025,1083583366,,,,,,,Cancelled,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Tue Aug 05 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1710,921.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN2209601248,Tue Jul 29 19:34:03 IST 2025,1083583073,,,,,,,Cancelled,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Mon Aug 04 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1710,921.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9468602928,Tue Jul 29 19:26:16 IST 2025,1083581565,5119999875,Wed Jul 30 00:00:00 IST 2025,AJ2613539,Wed Jul 30 17:26:45 IST 2025,AF25GJ182869064,Wed Jul 30 17:26:50 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158438,Wed Jul 30 17:23:10 IST 2025,SHADOWFAX,SF1830425757AJI,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5619607153,Tue Jul 29 17:42:09 IST 2025,1083562479,5119999876,Wed Jul 30 00:00:00 IST 2025,AJ2613536,Wed Jul 30 17:26:39 IST 2025,AF25GJ182869048,Wed Jul 30 17:26:43 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158437,Wed Jul 30 17:23:09 IST 2025,SHADOWFAX,SF1830421764AJI,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7819609104,Tue Jul 29 17:35:16 IST 2025,1083561013,,,,,,,Cancelled,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Mon Aug 04 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1710,921.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN3798607033,Tue Jul 29 17:30:49 IST 2025,1083560255,5119999873,Wed Jul 30 00:00:00 IST 2025,AJ2613533,Wed Jul 30 17:26:33 IST 2025,AF25GJ182869033,Wed Jul 30 17:26:37 IST 2025,Delivered,701884646002,62114210,ZX--White,ZX--White-2XL,100000000125968993,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158436,Wed Jul 30 17:23:08 IST 2025,XPRESSBEES,13670526846042,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7819602422,Tue Jul 29 17:26:09 IST 2025,1083559362,5119999842,Wed Jul 30 00:00:00 IST 2025,AJ2613530,Wed Jul 30 17:26:27 IST 2025,AF25GJ182869008,Wed Jul 30 17:26:31 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158360,Wed Jul 30 17:23:08 IST 2025,SHADOWFAX,SF1830421117AJI,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0938602998,Tue Jul 29 17:20:36 IST 2025,1083558206,5119999838,Wed Jul 30 00:00:00 IST 2025,AJ2613527,Wed Jul 30 17:26:21 IST 2025,AF25GJ182868955,Wed Jul 30 17:26:25 IST 2025,Shipped,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,2,E342231108158359,Wed Jul 30 17:23:07 IST 2025,SHADOWFAX,SF1830420852AJI,2,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.13,1128.25,2.5,28.21,2.5,28.21,0.0,0.0,1184.67,1184.67,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9009600800,Tue Jul 29 17:17:39 IST 2025,1083557612,,,,,,,Cancelled,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Mon Aug 04 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1710,921.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0419603070,Tue Jul 29 17:14:30 IST 2025,1083557211,5119999877,Wed Jul 30 00:00:00 IST 2025,AJ2613524,Wed Jul 30 17:26:15 IST 2025,AF25GJ182868932,Wed Jul 30 17:26:19 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158435,Wed Jul 30 17:23:06 IST 2025,DELHIVERY,195042382140503,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8619607723,Tue Jul 29 16:50:07 IST 2025,1083552660,5119999872,Wed Jul 30 00:00:00 IST 2025,AJ2613521,Wed Jul 30 17:26:09 IST 2025,AF25GJ182868901,Wed Jul 30 17:26:12 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158434,Wed Jul 30 17:23:05 IST 2025,DELHIVERY,195042382128905,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN2978602801,Tue Jul 29 16:42:57 IST 2025,1083551333,5119999849,Wed Jul 30 00:00:00 IST 2025,AJ2613518,Wed Jul 30 17:26:02 IST 2025,AF25GJ182868808,Wed Jul 30 17:26:06 IST 2025,Delivered,701884646002,62114210,ZX--White,ZX--White-2XL,100000000125968993,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108158358,Wed Jul 30 17:23:05 IST 2025,SHADOWFAX,SF1830419486AJI,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9647609695,Tue Jul 29 16:37:17 IST 2025,1083550223,5119966985,Wed Jul 30 00:00:00 IST 2025,AJ2613517,Wed Jul 30 14:16:43 IST 2025,AF25GJ182791077,Wed Jul 30 14:16:46 IST 2025,Delivered,701884646003,62114210,ZX--White,ZX--White-3XL,100000000125970867,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146252,Wed Jul 30 14:05:19 IST 2025,DELHIVERY,195042382121706,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN3319605666,Tue Jul 29 16:27:29 IST 2025,1083548609,5119966989,Wed Jul 30 00:00:00 IST 2025,AJ2613516,Wed Jul 30 14:16:32 IST 2025,AF25GJ182791048,Wed Jul 30 14:16:35 IST 2025,Delivered,701884635002,62114210,ZX--Pink,ZX--Pink-L,100000000125968944,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146251,Wed Jul 30 14:05:19 IST 2025,XPRESSBEES,13670526842940,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5819601228,Tue Jul 29 16:24:40 IST 2025,1083547944,,,,,,,Cancelled,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,NA,,,,0,Mon Aug 04 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1710,921.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7726606172,Tue Jul 29 16:11:00 IST 2025,1083545161,5119967022,Wed Jul 30 00:00:00 IST 2025,AJ2613515,Wed Jul 30 14:16:20 IST 2025,AF25GJ182790947,Wed Jul 30 14:16:24 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146250,Wed Jul 30 14:05:17 IST 2025,SHADOWFAX,SF1830418238AJI,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN2566604328,Tue Jul 29 15:31:39 IST 2025,1083537278,5119966995,Wed Jul 30 00:00:00 IST 2025,AJ2613514,Wed Jul 30 14:15:53 IST 2025,AF25GJ182790928,Wed Jul 30 14:16:18 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146249,Wed Jul 30 14:05:16 IST 2025,XPRESSBEES,13670526839822,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4719605800,Tue Jul 29 15:00:14 IST 2025,1083531072,,,,,,,Cancelled,701877201004,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-S,100000000125934965,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,NA,,,,0,Wed Aug 06 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1710,921.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7057504720,Tue Jul 29 14:37:32 IST 2025,1083526716,5119966991,Wed Jul 30 00:00:00 IST 2025,AJ2613513,Wed Jul 30 14:15:10 IST 2025,AF25GJ182790726,Wed Jul 30 14:15:46 IST 2025,Delivered,701877201001,62114210,BHKKX MUSTARD,BH-KKX-MUSTARD-M,100000000125923967,WOMEN EMBROIDERY STRAIGHT KURTA SET,1,E342231108146248,Wed Jul 30 14:05:14 IST 2025,DELHIVERY,195042382024900,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN9678600374,Tue Jul 29 14:29:44 IST 2025,1083525134,5119966999,Wed Jul 30 00:00:00 IST 2025,AJ2613512,Wed Jul 30 14:14:33 IST 2025,AF25GJ182790541,Wed Jul 30 14:15:02 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146247,Wed Jul 30 14:05:13 IST 2025,XPRESSBEES,13670526836287,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1619605749,Tue Jul 29 13:57:28 IST 2025,1083518591,5119966998,Wed Jul 30 00:00:00 IST 2025,AJ2613510,Wed Jul 30 14:13:36 IST 2025,AF25GJ182790200,Wed Jul 30 14:13:49 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146265,Wed Jul 30 14:05:13 IST 2025,SHADOWFAX,SF1830411999AJI,1,Wed Aug 06 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN7928602918,Tue Jul 29 13:57:09 IST 2025,1083518826,5119966988,Wed Jul 30 00:00:00 IST 2025,AJ2613511,Wed Jul 30 14:13:52 IST 2025,AF25GJ182790386,Wed Jul 30 14:14:26 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146264,Wed Jul 30 14:05:12 IST 2025,XPRESSBEES,13670526834342,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN8977600626,Tue Jul 29 13:51:17 IST 2025,1083517779,5119966986,Wed Jul 30 00:00:00 IST 2025,AJ2613509,Wed Jul 30 14:13:05 IST 2025,AF25GJ182790151,Wed Jul 30 14:13:34 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146246,Wed Jul 30 14:05:12 IST 2025,XPRESSBEES,13670526834036,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN3319609846,Tue Jul 29 13:46:11 IST 2025,1083516840,5119966987,Wed Jul 30 00:00:00 IST 2025,AJ2613508,Wed Jul 30 14:12:40 IST 2025,AF25GJ182789942,Wed Jul 30 14:12:58 IST 2025,Delivered,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146263,Wed Jul 30 14:05:11 IST 2025,XPRESSBEES,13670526833767,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0819605870,Tue Jul 29 13:43:38 IST 2025,1083516249,5119966996,Wed Jul 30 00:00:00 IST 2025,AJ2613507,Wed Jul 30 14:11:59 IST 2025,AF25GJ182789884,Wed Jul 30 14:12:33 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146262,Wed Jul 30 14:05:10 IST 2025,XPRESSBEES,13670526833596,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN6048607529,Tue Jul 29 13:36:21 IST 2025,1083514885,5119966990,Wed Jul 30 00:00:00 IST 2025,AJ2613506,Wed Jul 30 14:11:50 IST 2025,AF25GJ182789741,Wed Jul 30 14:11:57 IST 2025,Delivered,701884635004,62114210,ZX--Pink,ZX--Pink-3XL,100000000125970873,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146245,Wed Jul 30 14:05:10 IST 2025,XPRESSBEES,13670526833104,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN0819603691,Tue Jul 29 13:32:32 IST 2025,1083513938,5119967001,Wed Jul 30 00:00:00 IST 2025,AJ2613505,Wed Jul 30 14:11:29 IST 2025,AF25GJ182789713,Wed Jul 30 14:11:47 IST 2025,Delivered,701884635003,62114210,ZX--Pink,ZX--Pink-2XL,100000000125968989,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146261,Wed Jul 30 14:05:09 IST 2025,XPRESSBEES,13670526832797,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5576502383,Tue Jul 29 13:14:29 IST 2025,1083510625,5119967010,Wed Jul 30 00:00:00 IST 2025,AJ2613504,Wed Jul 30 14:11:17 IST 2025,AF25GJ182789612,Wed Jul 30 14:11:22 IST 2025,Shipped,701884646001,62114210,ZX--White,ZX--White-M,100000000125968984,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146260,Wed Jul 30 14:05:09 IST 2025,SHADOWFAX,SF1830409731AJI,1,Tue Aug 05 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN1742604446,Tue Jul 29 13:14:08 IST 2025,1083510533,5119967003,Wed Jul 30 00:00:00 IST 2025,AJ2613503,Wed Jul 30 14:11:07 IST 2025,AF25GJ182789582,Wed Jul 30 14:11:14 IST 2025,Delivered,701884646003,62114210,ZX--White,ZX--White-3XL,100000000125970867,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108146244,Wed Jul 30 14:05:08 IST 2025,DELHIVERY,195042381971033,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN4019603325,Tue Jul 29 13:02:42 IST 2025,1083508327,5119800165,Tue Jul 29 00:00:00 IST 2025,AJ2613502,Wed Jul 30 14:06:52 IST 2025,AF25GJ182788439,Wed Jul 30 14:06:55 IST 2025,Delivered,701884646002,62114210,ZX--White,ZX--White-2XL,100000000125968993,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108035953,Tue Jul 29 13:16:28 IST 2025,XPRESSBEES,13670526830924,1,Sun Aug 03 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN2257606045,Tue Jul 29 12:58:26 IST 2025,1083507319,5119800166,Tue Jul 29 00:00:00 IST 2025,AJ2613501,Wed Jul 30 14:06:41 IST 2025,AF25GJ182788414,Wed Jul 30 14:06:44 IST 2025,Delivered,701884635001,62114210,ZX--Pink,ZX--Pink-XL,100000000125968941,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108035952,Tue Jul 29 13:16:28 IST 2025,SHADOWFAX,SF1830409007AJI,1,Mon Aug 04 00:00:00 IST 2025,Delayed,0,0,0,2632.0,1710,921.0,564.12,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,592.33,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
FN5788605754,Tue Jul 29 12:23:47 IST 2025,1083500164,,,,,,,Cancelled,701884635005,62114210,ZX--Pink,ZX--Pink-M,100000000125971914,WOMEN EMBROIDERED STRAIGHT KURTA SUIT SET,1,E342231108035951,Tue Jul 29 13:16:28 IST 2025,DELHIVERY,195042381915770,0,Sun Aug 03 00:00:00 IST 2025,Within SLA,1,1,0,2632.0,1710,921.0,,564.12,2.5,14.1,2.5,14.1,0.0,0.0,592.32,0.0,BHARVITA,DS,DV00342231,EASY SELL SERVICE PRIVATE LIMITED
